ID;Data Adicionada;Última Alteração;Último Editor;Empresa Doadora;Empresa Recebedora;Tipo;Algoritmo;Jornal;Viés;Nota
0;2035-05-06T12:00:00;2035-05-06T12:00:00;Niklaus Oberon;Sanchez-Moreno;Holt PLC;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
1;2035-06-02T03:00:00;2035-06-02T03:00:00;Melinda Manning;Sanchez-Moreno;Holt PLC;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
2;2035-06-10T05:00:00;2035-06-10T05:00:00;Jack Inch;Sanchez-Moreno;Holt PLC;Event.Transaction;BassLine;Lomark Daily;Positivo;0.989
3;2035-07-11T03:00:00;2035-07-11T03:00:00;Kristin Baker;Sanchez-Moreno;Holt PLC;Event.Transaction;BassLine;Lomark Daily;Positivo;0.989
0;2035-05-06T12:00:00;2035-05-06T12:00:00;Niklaus Oberon;Sanchez-Moreno;Willis, Vasquez and Goodwin;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-05-06T12:00:00;2035-05-06T12:00:00;Niklaus Oberon;Sanchez-Moreno;Rosario-Melendez;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-05-06T13:00:00;2035-05-06T13:00:00;Kristin Baker;Sanchez-Moreno;Walker, Gonzalez and Blanchard;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9786
0;2035-05-23T16:00:00;2035-05-23T16:00:00;Urashima Tarō;Sanchez-Moreno;Frey Inc;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9786
0;2035-05-27T00:00:00;2035-05-27T00:00:00;Haenyeo Hyun-Ki;Sanchez-Moreno;Vasquez, Chaney and Martinez;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.992
0;2035-05-26T15:00:00;2035-05-26T15:00:00;Olokun Daramola;Sanchez-Moreno;Thompson-Padilla;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.989
1;2035-06-10T03:00:00;2035-06-10T03:00:00;Junior Shurdlu;Sanchez-Moreno;Thompson-Padilla;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.992
0;2035-05-26T15:00:00;2035-05-26T15:00:00;Olokun Daramola;Sanchez-Moreno;Wilson-Grant;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-05-27T00:00:00;2035-05-27T00:00:00;Clepper Jessen;Sanchez-Moreno;Jones, Davis and Grant;Event.Transaction;BassLine;The News Buoy;Positivo;0.9786
0;2035-05-27T00:00:00;2035-05-27T00:00:00;Clepper Jessen;Sanchez-Moreno;Brown-Stokes;Event.Transaction;BassLine;The News Buoy;Positivo;0.9786
1;2035-07-16T21:00:00;2035-07-16T21:00:00;Olokun Daramola;Sanchez-Moreno;Brown-Stokes;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9786
0;2035-06-02T09:00:00;2035-06-02T09:00:00;Haenyeo Hyun-Ki;Sanchez-Moreno;Henderson, Hall and Lutz;Event.Communication.Conference;BassLine;Haacklee Herald;Positivo;0.992
0;2035-06-02T03:00:00;2035-06-02T03:00:00;Melinda Manning;Sanchez-Moreno;Vargas-Jensen;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-06-02T03:00:00;2035-06-02T03:00:00;Melinda Manning;Sanchez-Moreno;Evans-Burns;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-06-02T03:00:00;2035-06-02T03:00:00;Melinda Manning;Sanchez-Moreno;Ramos-Shelton;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-06-10T05:00:00;2035-06-10T05:00:00;Jack Inch;Sanchez-Moreno;Harrell-Walters;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.989
0;2035-06-10T05:00:00;2035-06-10T05:00:00;Jack Inch;Sanchez-Moreno;Maldonado, Sanchez and Jones;Event.Transaction;BassLine;Lomark Daily;Positivo;0.989
1;2035-07-16T21:00:00;2035-07-16T21:00:00;Olokun Daramola;Sanchez-Moreno;Maldonado, Sanchez and Jones;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9786
0;2035-07-11T09:00:00;2035-07-11T09:00:00;Greta Grass-Hill;Sanchez-Moreno;Martinez-Le;Event.Communication.Conference;BassLine;Haacklee Herald;Positivo;0.992
0;2035-07-11T03:00:00;2035-07-11T03:00:00;Kristin Baker;Sanchez-Moreno;Coleman, Thompson and Huber;Event.Transaction;BassLine;Lomark Daily;Positivo;0.989
1;2035-07-25T14:00:00;2035-07-25T14:00:00;Olokun Daramola;Sanchez-Moreno;Coleman, Thompson and Huber;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.992
0;2035-07-11T03:00:00;2035-07-11T03:00:00;Kristin Baker;Sanchez-Moreno;Dawson, Miles and Little;Event.Transaction;BassLine;Lomark Daily;Positivo;0.989
0;2035-07-25T14:00:00;2035-07-25T14:00:00;Olokun Daramola;Sanchez-Moreno;Underwood Inc;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.992
0;2035-07-25T10:00:00;2035-07-25T10:00:00;Harvey Janus;Sanchez-Moreno;Coleman, Nelson and Garcia;Event.Transaction;BassLine;The News Buoy;Positivo;0.9786
0;2035-07-25T10:00:00;2035-07-25T10:00:00;Harvey Janus;Sanchez-Moreno;Payne Group;Event.Transaction;BassLine;The News Buoy;Positivo;0.9786
0;2035-07-27T19:00:00;2035-07-27T19:00:00;Olokun Daramola;Sanchez-Moreno;Hernandez, Levy and Hanson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-07-27T19:00:00;2035-07-27T19:00:00;Olokun Daramola;Sanchez-Moreno;Evans Ltd;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-07-27T19:00:00;2035-07-27T19:00:00;Olokun Daramola;Sanchez-Moreno;Ellis-Hunter;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.989
0;2035-07-27T01:00:00;2035-07-27T01:00:00;Urashima Tarō;Sanchez-Moreno;Alvarez PLC;Event.Transaction;BassLine;The News Buoy;Positivo;0.9786
0;2035-07-27T01:00:00;2035-07-27T01:00:00;Urashima Tarō;Sanchez-Moreno;Chavez, Anderson and Taylor;Event.Transaction;BassLine;The News Buoy;Positivo;0.9786
0;2035-07-30T15:00:00;2035-07-30T15:00:00;Melinda Manning;Sanchez-Moreno;Wu-Hart;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9738
0;2035-07-30T15:00:00;2035-07-30T15:00:00;Melinda Manning;Sanchez-Moreno;Cunningham-Jones;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9738
0;2035-03-13T19:00:00;2035-03-13T19:00:00;Junior Shurdlu;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.992
1;2035-03-13T18:00:00;2035-03-13T18:00:00;Greta Grass-Hill;Sanchez-Moreno;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.989
2;2035-03-13T08:00:00;2035-03-13T08:00:00;Pelagia Alethea Mordoch;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9786
3;2035-03-19T22:00:00;2035-03-19T22:00:00;Olokun Daramola;Sanchez-Moreno;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9786
4;2035-04-10T12:00:00;2035-04-10T12:00:00;Jack Inch;Sanchez-Moreno;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.992
5;2035-05-06T12:00:00;2035-05-06T12:00:00;Niklaus Oberon;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.989
6;2035-05-23T16:00:00;2035-05-23T16:00:00;Urashima Tarō;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9786
7;2035-05-26T15:00:00;2035-05-26T15:00:00;Olokun Daramola;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.989
8;2035-06-10T05:00:00;2035-06-10T05:00:00;Jack Inch;Sanchez-Moreno;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.989
9;2035-07-11T09:00:00;2035-07-11T09:00:00;Greta Grass-Hill;Sanchez-Moreno;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.992
10;2035-07-25T14:00:00;2035-07-25T14:00:00;Olokun Daramola;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.992
11;2035-07-25T22:00:00;2035-07-25T22:00:00;Jack Inch;Sanchez-Moreno;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.989
12;2035-07-28T00:00:00;2035-07-28T00:00:00;Worf Peer;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.992
13;2035-07-27T19:00:00;2035-07-27T19:00:00;Olokun Daramola;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.989
14;2035-07-27T01:00:00;2035-07-27T01:00:00;Urashima Tarō;Sanchez-Moreno;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9786
15;2035-07-30T05:00:00;2035-07-30T05:00:00;Olokun Daramola;Sanchez-Moreno;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9584
0;2035-03-13T19:00:00;2035-03-13T19:00:00;Junior Shurdlu;Sanchez-Moreno;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.992
1;2035-03-19T11:00:00;2035-03-19T11:00:00;Olokun Daramola;Sanchez-Moreno;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.989
2;2035-04-10T12:00:00;2035-04-10T12:00:00;Jack Inch;Sanchez-Moreno;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.992
3;2035-04-10T22:00:00;2035-04-10T22:00:00;Olokun Daramola;Sanchez-Moreno;Efficiency;Event.Invest;BassLine;Lomark Daily;Positivo;0.989
4;2035-04-10T08:00:00;2035-04-10T08:00:00;Greta Grass-Hill;Sanchez-Moreno;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9786
5;2035-05-06T12:00:00;2035-05-06T12:00:00;Niklaus Oberon;Sanchez-Moreno;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.989
6;2035-05-26T15:00:00;2035-05-26T15:00:00;Olokun Daramola;Sanchez-Moreno;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.989
7;2035-05-27T00:00:00;2035-05-27T00:00:00;Clepper Jessen;Sanchez-Moreno;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9786
8;2035-06-10T05:00:00;2035-06-10T05:00:00;Jack Inch;Sanchez-Moreno;Efficiency;Event.Invest;BassLine;Lomark Daily;Positivo;0.989
9;2035-06-10T22:00:00;2035-06-10T22:00:00;Greta Grass-Hill;Sanchez-Moreno;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9786
10;2035-07-16T21:00:00;2035-07-16T21:00:00;Olokun Daramola;Sanchez-Moreno;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9786
11;2035-07-25T14:00:00;2035-07-25T14:00:00;Olokun Daramola;Sanchez-Moreno;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.992
12;2035-07-25T10:00:00;2035-07-25T10:00:00;Harvey Janus;Sanchez-Moreno;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9786
13;2035-07-28T00:00:00;2035-07-28T00:00:00;Worf Peer;Sanchez-Moreno;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.992
0;2035-02-04T18:00:00;2035-02-04T18:00:00;Melinda Manning;Bowers Group;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9943
1;2035-02-04T18:00:00;2035-02-04T18:00:00;Kristin Baker;Bowers Group;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.7964
2;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9493
3;2035-02-28T00:00:00;2035-02-28T00:00:00;Haenyeo Hyun-Ki;Bowers Group;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9943
4;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9943
5;2035-04-06T01:00:00;2035-04-06T01:00:00;Niklaus Oberon;Bowers Group;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9943
6;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-02-04T18:00:00;2035-02-04T18:00:00;Kristin Baker;Bowers Group;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.7964
1;2035-02-28T00:00:00;2035-02-28T00:00:00;Haenyeo Hyun-Ki;Bowers Group;Cod Table;Event.Fishing.SustainableFishing;BassLine;Haacklee Herald;Positivo;0.9943
2;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Cod Table;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9493
3;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9943
4;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9943
5;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Cod Table;Event.Fishing;ShadGPT;Haacklee Herald;Positivo;0.9943
6;2035-04-06T01:00:00;2035-04-06T01:00:00;Niklaus Oberon;Bowers Group;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9943
7;2035-04-06T01:00:00;2035-04-06T01:00:00;Niklaus Oberon;Bowers Group;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9943
8;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Cod Table;Event.Fishing.SustainableFishing;BassLine;Haacklee Herald;Positivo;0.9943
9;2035-05-10T15:00:00;2035-05-10T15:00:00;Pelagia Alethea Mordoch;Bowers Group;Cod Table;Event.Fishing;BassLine;The News Buoy;Positivo;0.9493
10;2035-05-10T15:00:00;2035-05-10T15:00:00;Pelagia Alethea Mordoch;Bowers Group;Cod Table;Event.Fishing;BassLine;The News Buoy;Positivo;0.9493
11;2035-05-10T15:00:00;2035-05-10T15:00:00;Pelagia Alethea Mordoch;Bowers Group;Cod Table;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9493
0;2035-02-04T18:00:00;2035-02-04T18:00:00;Kristin Baker;Bowers Group;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.7964
1;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9493
2;2035-02-28T00:00:00;2035-02-28T00:00:00;Haenyeo Hyun-Ki;Bowers Group;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
3;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9493
4;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9943
5;2035-03-22T02:00:00;2035-03-22T02:00:00;Harvey Janus;Bowers Group;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.7964
6;2035-04-06T15:00:00;2035-04-06T15:00:00;Greta Grass-Hill;Bowers Group;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.7964
7;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-02-04T18:00:00;2035-02-04T18:00:00;Kristin Baker;Bowers Group;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.7964
1;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9493
2;2035-02-28T00:00:00;2035-02-28T00:00:00;Haenyeo Hyun-Ki;Bowers Group;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
3;2035-02-27T15:00:00;2035-02-27T15:00:00;Harvey Janus;Bowers Group;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.7964
4;2035-04-06T01:00:00;2035-04-06T01:00:00;Niklaus Oberon;Bowers Group;Sustainable_nets;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9943
5;2035-04-06T15:00:00;2035-04-06T15:00:00;Greta Grass-Hill;Bowers Group;Sustainable_nets;Event.Invest;BassLine;Lomark Daily;Positivo;0.7964
6;2035-04-06T13:00:00;2035-04-06T13:00:00;Olokun Daramola;Bowers Group;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9493
7;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
8;2035-05-10T11:00:00;2035-05-10T11:00:00;Harvey Janus;Bowers Group;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.7964
9;2035-05-10T15:00:00;2035-05-10T15:00:00;Pelagia Alethea Mordoch;Bowers Group;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9493
0;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Jackson Inc;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
0;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Tuna Shelf;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9493
1;2035-02-28T00:00:00;2035-02-28T00:00:00;Haenyeo Hyun-Ki;Bowers Group;Tuna Shelf;Event.Fishing.SustainableFishing;BassLine;Haacklee Herald;Positivo;0.9943
2;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Tuna Shelf;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9493
3;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;The News Buoy;Positivo;0.9493
4;2035-04-06T01:00:00;2035-04-06T01:00:00;Niklaus Oberon;Bowers Group;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9943
5;2035-04-06T15:00:00;2035-04-06T15:00:00;Greta Grass-Hill;Bowers Group;Tuna Shelf;Event.Fishing;BassLine;Lomark Daily;Positivo;0.7964
6;2035-04-06T15:00:00;2035-04-06T15:00:00;Greta Grass-Hill;Bowers Group;Tuna Shelf;Event.Fishing;BassLine;Lomark Daily;Positivo;0.7964
0;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Clements, Allen and Sullivan;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
1;2035-04-06T13:00:00;2035-04-06T13:00:00;Olokun Daramola;Bowers Group;Clements, Allen and Sullivan;Event.Transaction;BassLine;The News Buoy;Positivo;0.9493
0;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Paul Inc;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
0;2035-02-04T15:00:00;2035-02-04T15:00:00;Olokun Daramola;Bowers Group;Murray, Friedman and Wall;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9493
0;2035-02-28T00:00:00;2035-02-28T00:00:00;Haenyeo Hyun-Ki;Bowers Group;Barnes and Sons;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-02-27T15:00:00;2035-02-27T15:00:00;Harvey Janus;Bowers Group;Hughes-Clark;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.7964
0;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Rhodes-Thompson;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9493
0;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Rivas-Stevens;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
1;2035-04-06T01:00:00;2035-04-06T01:00:00;Niklaus Oberon;Bowers Group;Rivas-Stevens;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.9943
0;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Flores Ltd;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
0;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Bryant, Macdonald and Howard;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
0;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Payne Group;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
1;2035-04-06T15:00:00;2035-04-06T15:00:00;Greta Grass-Hill;Bowers Group;Payne Group;Event.Transaction;BassLine;Lomark Daily;Positivo;0.7964
0;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Olsen-Haley;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9493
0;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Martin LLC;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.9943
0;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Vargas-Jensen;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9943
0;2035-03-22T02:00:00;2035-03-22T02:00:00;Harvey Janus;Bowers Group;Lutz-Fleming;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.7964
0;2035-04-06T15:00:00;2035-04-06T15:00:00;Greta Grass-Hill;Bowers Group;Wilcox-Nelson;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.7964
0;2035-04-06T15:00:00;2035-04-06T15:00:00;Greta Grass-Hill;Bowers Group;Vasquez, Chaney and Martinez;Event.Transaction;BassLine;Lomark Daily;Positivo;0.7964
1;2035-04-06T13:00:00;2035-04-06T13:00:00;Olokun Daramola;Bowers Group;Vasquez, Chaney and Martinez;Event.Transaction;BassLine;The News Buoy;Positivo;0.9493
0;2035-04-06T13:00:00;2035-04-06T13:00:00;Olokun Daramola;Bowers Group;Mclaughlin-Chandler;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9493
0;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;York-Castillo;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Collins, Johnson and Lloyd;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Dunn Inc;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Conrad Ltd;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Chavez, Anderson and Taylor;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Klein LLC;Event.Communication.Conference;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-05-10T11:00:00;2035-05-10T11:00:00;Harvey Janus;Bowers Group;Brown, Clarke and Martinez;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.7964
1;2035-05-10T15:00:00;2035-05-10T15:00:00;Pelagia Alethea Mordoch;Bowers Group;Brown, Clarke and Martinez;Event.Transaction;BassLine;The News Buoy;Positivo;0.9493
0;2035-05-10T15:00:00;2035-05-10T15:00:00;Pelagia Alethea Mordoch;Bowers Group;Hernandez-Rojas;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9493
0;2035-02-04T18:00:00;2035-02-04T18:00:00;Melinda Manning;Bowers Group;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
1;2035-02-28T00:00:00;2035-02-28T00:00:00;Haenyeo Hyun-Ki;Bowers Group;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
2;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9493
3;2035-04-06T13:00:00;2035-04-06T13:00:00;Olokun Daramola;Bowers Group;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9493
4;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
0;2035-02-04T18:00:00;2035-02-04T18:00:00;Kristin Baker;Bowers Group;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.7964
1;2035-02-27T02:00:00;2035-02-27T02:00:00;Junior Shurdlu;Bowers Group;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9493
2;2035-03-22T15:00:00;2035-03-22T15:00:00;Harvey Janus;Bowers Group;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9943
3;2035-04-06T01:00:00;2035-04-06T01:00:00;Niklaus Oberon;Bowers Group;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9943
4;2035-05-10T13:00:00;2035-05-10T13:00:00;Kristin Baker;Bowers Group;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9943
5;2035-05-10T15:00:00;2035-05-10T15:00:00;Pelagia Alethea Mordoch;Bowers Group;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9493
0;2035-02-21T04:00:00;2035-02-21T04:00:00;Olokun Daramola;Murphy, Marshall and Pope;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9829
1;2035-04-03T15:00:00;2035-04-03T15:00:00;Junior Shurdlu;Murphy, Marshall and Pope;Sustainable_nets;Event.Invest;BassLine;Lomark Daily;Positivo;0.9565
2;2035-04-03T10:00:00;2035-04-03T10:00:00;Haenyeo Hyun-Ki;Murphy, Marshall and Pope;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9723
3;2035-04-10T09:00:00;2035-04-10T09:00:00;Olokun Daramola;Murphy, Marshall and Pope;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9829
4;2035-04-10T07:00:00;2035-04-10T07:00:00;Haenyeo Hyun-Ki;Murphy, Marshall and Pope;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9723
5;2035-07-18T09:00:00;2035-07-18T09:00:00;Harvey Janus;Murphy, Marshall and Pope;Sustainable_nets;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9829
